gender,sexual_orientation,location_type,income_bracket,education_level,app_usage_time_min,app_usage_time_label,swipe_right_ratio,swipe_right_label,likes_received,mutual_matches,profile_pics_count,bio_length,message_sent_count,emoji_usage_rate,last_active_hour,swipe_time_of_day,is_match,num_interests
1,0,0,6,0,156,0,0.3,0,115,26,6,313,2,0.49,19,1,0,3
3,0,1,0,1,140,0,0.94,3,7,0,1,353,16,0.28,12,1,1,3
2,5,5,4,8,291,2,0.69,2,116,16,2,365,15,0.34,7,5,0,3
0,2,3,6,7,198,2,0.22,0,183,21,0,498,4,0.35,9,2,1,3
3,5,3,3,8,48,5,0.68,2,50,1,6,65,52,0.35,8,2,0,3
5,1,3,4,0,238,2,0.67,2,199,19,4,311,16,0.18,20,5,0,3
1,5,1,4,3,43,5,0.56,2,142,0,5,311,17,0.47,13,3,0,3
3,0,5,0,6,217,2,0.53,2,84,25,2,378,82,0.47,20,1,1,3
2,3,4,3,8,113,3,0.39,0,66,15,0,13,40,0.09,14,2,0,3
3,4,5,3,1,38,5,0.6,2,128,15,2,309,0,0.51,10,3,0,3
4,6,0,0,2,186,2,0.71,3,161,3,5,105,64,0.41,19,1,0,3
2,5,5,6,8,193,2,0.68,2,149,27,6,295,80,0.24,14,4,0,3
1,4,1,2,0,233,2,0.65,2,67,4,5,234,37,0.5,23,0,0,3
4,3,3,4,2,245,2,0.32,0,29,3,5,181,84,0.58,6,1,0,3
2,1,2,0,8,136,0,0.6,2,126,14,0,487,82,0.15,1,1,1,3
3,2,3,6,8,157,0,0.48,2,10,4,5,444,82,0.37,0,2,1,3
1,1,0,3,6,258,2,0.38,0,69,2,3,479,99,0.26,17,0,1,3
1,7,2,1,7,61,3,0.57,2,140,16,2,257,32,0.28,8,1,0,3
1,1,0,0,6,42,5,0.45,2,149,23,3,52,94,0.39,23,2,1,3
4,2,5,4,7,163,0,0.4,2,9,9,0,25,13,0.12,4,0,1,3
3,0,0,2,4,74,3,0.2,0,87,3,1,401,77,0.31,14,5,1,3
4,4,3,4,6,108,3,0.45,2,158,25,1,433,18,0.14,10,4,0,3
3,4,2,3,0,195,2,0.29,0,153,18,5,140,75,0.09,8,2,0,3
4,0,4,6,5,65,3,0.52,2,157,10,2,61,64,0.25,1,0,0,3
1,7,4,1,1,139,0,0.42,2,60,7,0,116,61,0.12,1,4,1,3
2,1,2,2,6,199,2,0.32,0,13,3,2,335,6,0.49,9,2,0,3
1,3,5,0,2,91,3,0.25,0,84,14,0,29,74,0.36,21,4,0,3
1,1,3,4,4,24,4,0.23,0,85,16,4,488,81,0.17,6,2,0,3
4,3,0,3,7,254,2,0.82,3,163,22,5,85,25,0.15,5,1,0,3
4,5,1,0,2,78,3,0.5,2,114,4,5,231,99,0.14,18,3,0,3
5,0,4,2,7,90,3,0.36,0,127,11,5,94,89,0.38,13,5,1,3
3,0,4,1,6,39,5,0.57,2,113,26,6,113,94,0.54,3,3,1,3
2,4,2,3,6,73,3,0.75,3,102,2,1,393,23,0.42,21,3,0,3
3,7,5,0,2,66,3,0.07,1,155,29,4,487,37,0.46,9,3,1,3
3,4,2,5,7,219,2,0.41,2,97,19,2,149,55,0.49,3,5,1,3
3,3,2,1,8,214,2,0.45,2,30,22,5,464,94,0.08,11,2,0,3
2,4,4,6,0,105,3,0.35,0,26,5,3,42,29,0.15,5,5,0,3
5,5,0,1,0,277,2,0.66,2,29,29,5,428,47,0.16,13,5,1,3
0,3,3,5,2,189,2,1.0,3,169,18,1,400,0,0.31,7,0,0,3
4,2,4,1,8,245,2,0.82,3,9,3,3,37,93,0.34,5,5,0,3
3,7,5,3,5,174,0,0.48,2,12,9,6,122,80,0.05,3,5,1,3
5,3,2,0,5,278,2,0.31,0,143,23,1,499,90,0.36,0,2,0,3
3,1,4,4,8,41,5,0.87,3,116,11,4,453,74,0.11,2,5,0,3
4,2,4,4,1,264,2,0.4,2,29,15,2,128,46,0.06,18,3,0,3
1,4,5,5,4,296,2,0.51,2,55,0,3,244,72,0.34,15,5,0,3
3,4,2,6,5,250,2,0.34,0,58,7,2,76,72,0.17,22,2,0,3
1,6,0,2,4,13,6,0.37,0,1,1,6,106,95,0.11,12,5,1,3
3,4,1,5,4,262,2,0.46,2,114,12,5,346,32,0.13,23,0,1,3
2,4,0,5,5,199,2,0.34,0,47,21,1,342,13,0.25,1,3,1,3
0,3,3,4,0,172,0,0.55,2,99,21,4,145,61,0.35,22,2,0,3
4,0,0,5,1,146,0,0.32,0,129,26,2,450,54,0.08,17,5,0,3
3,5,4,4,5,60,3,0.26,0,100,28,1,410,31,0.09,16,1,1,3
0,5,0,2,7,123,0,0.24,0,93,25,1,339,41,0.16,23,4,1,3
0,2,2,0,5,4,1,0.42,2,177,7,3,465,59,0.14,21,5,1,3
3,5,3,3,2,56,5,0.47,2,83,16,5,159,23,0.66,22,1,1,3
2,7,1,4,4,255,2,0.5,2,1,1,0,436,11,0.06,23,4,0,3
3,6,1,5,3,192,2,0.57,2,53,4,4,16,40,0.16,21,2,1,3
4,6,0,3,5,184,2,0.29,0,122,21,1,139,52,0.03,23,3,1,3
4,5,3,1,3,30,5,0.51,2,34,1,0,378,21,0.13,17,0,1,3
1,0,3,6,0,282,2,0.34,0,7,5,5,6,39,0.4,5,2,0,3
1,5,4,3,4,189,2,0.97,3,110,26,0,422,22,0.21,4,0,1,3
4,2,0,1,2,299,2,0.8,3,16,15,1,176,95,0.31,0,2,1,3
2,0,2,6,2,189,2,0.49,2,132,17,6,238,97,0.37,18,2,0,3
2,7,2,3,5,122,0,0.69,2,49,16,1,370,34,0.43,21,5,0,3
2,0,1,1,8,293,2,0.4,2,51,27,1,313,86,0.31,10,5,1,3
4,2,3,6,0,33,5,0.76,3,56,8,0,426,87,0.32,19,2,0,3
5,0,5,1,1,33,5,0.93,3,71,28,1,241,67,0.42,17,4,0,3
1,2,2,0,8,235,2,0.47,2,155,15,3,27,75,0.55,8,5,0,3
5,7,2,4,1,58,5,0.65,2,149,19,2,225,44,0.29,5,4,0,3
1,5,5,3,0,140,0,0.41,2,92,11,1,442,43,0.01,16,2,1,3
4,3,2,2,4,119,3,0.51,2,60,4,2,270,98,0.26,4,2,1,3
5,0,1,4,6,76,3,0.46,2,181,5,4,429,77,0.43,19,5,0,3
0,2,4,5,6,38,5,0.58,2,66,3,2,222,9,0.06,20,2,0,3
0,2,1,3,5,32,5,0.65,2,194,28,6,188,51,0.29,15,1,0,3
4,4,1,4,4,62,3,0.14,1,168,7,0,209,19,0.41,15,3,0,3
0,5,4,0,5,177,0,0.7,3,30,25,0,438,18,0.2,23,4,0,3
4,2,1,6,1,40,5,0.46,2,110,9,4,236,22,0.75,18,4,0,3
4,2,4,4,4,124,0,0.35,0,78,1,6,246,78,0.72,17,4,0,3
4,3,4,0,6,169,0,0.61,2,35,22,5,292,6,0.11,8,1,0,3
4,5,2,5,0,154,0,0.7,3,32,20,4,360,19,0.28,11,5,0,3
4,3,2,4,0,294,2,0.23,0,82,25,5,274,96,0.3,5,5,1,3
5,2,3,0,6,270,2,0.71,3,24,4,0,409,21,0.1,17,1,1,3
4,0,0,0,3,161,0,0.95,3,41,22,3,400,61,0.4,23,2,0,3
2,6,5,5,4,256,2,0.22,0,170,10,0,462,57,0.17,10,3,1,3
4,0,1,0,2,164,0,0.45,2,171,19,4,159,62,0.56,3,0,0,3
3,4,2,5,2,22,4,0.5,2,139,21,2,89,69,0.22,8,0,0,3
3,4,4,4,4,93,3,0.46,2,105,21,3,99,4,0.22,22,2,0,3
3,3,3,4,8,238,2,0.48,2,178,16,4,53,82,0.49,10,0,1,3
5,7,2,0,1,73,3,0.38,0,86,21,0,474,34,0.08,8,0,1,3
0,4,2,3,2,266,2,0.83,3,124,19,3,86,49,0.14,6,3,1,3
3,5,1,3,3,55,5,0.37,0,155,24,5,395,28,0.78,7,1,0,3
3,4,2,6,7,243,2,0.36,0,145,8,2,0,99,0.75,9,0,0,3
3,6,5,0,7,222,2,0.59,2,33,8,4,463,7,0.12,3,0,1,3
2,6,0,3,1,145,0,0.11,1,184,0,5,254,56,0.16,11,5,0,3
4,0,2,2,7,292,2,0.73,3,148,23,3,452,34,0.09,11,4,1,3
3,5,4,6,0,246,2,0.66,2,1,1,5,176,72,0.21,2,5,0,3
4,7,3,4,0,173,0,0.27,0,139,18,0,424,17,0.32,18,1,0,3
0,7,0,0,5,29,4,0.63,2,91,5,5,266,36,0.37,14,2,0,3
4,6,5,4,0,258,2,0.24,0,69,15,2,188,25,0.18,10,1,0,3
4,5,2,0,0,235,2,0.8,3,31,1,3,262,58,0.53,13,5,1,3
5,1,5,2,1,241,2,0.68,2,48,21,2,417,38,0.16,5,1,0,3
5,3,1,0,1,120,0,0.43,2,189,20,5,385,29,0.27,23,4,0,3
0,2,4,2,1,125,0,0.26,0,94,24,1,432,83,0.44,9,4,0,3
0,4,2,5,0,193,2,0.54,2,16,10,2,0,54,0.17,18,2,0,3
0,1,3,2,6,193,2,0.79,3,187,14,6,99,89,0.45,12,5,0,3
0,0,1,5,8,247,2,0.51,2,197,12,3,149,65,0.4,10,1,0,3
5,4,2,4,8,98,3,0.69,2,177,7,1,28,86,0.13,16,0,0,3
3,3,2,5,8,8,6,0.48,2,127,27,6,332,49,0.56,0,5,0,3
3,7,4,6,4,189,2,0.51,2,171,0,3,488,89,0.17,21,3,1,3
0,5,1,4,7,260,2,0.0,1,178,21,5,324,42,0.15,11,4,1,3
3,5,1,4,6,54,5,0.54,2,192,24,3,443,45,0.23,17,2,0,3
3,6,4,3,8,225,2,0.71,3,48,5,2,334,69,0.4,0,2,0,3
0,4,4,2,1,167,0,0.59,2,55,14,2,445,20,0.07,10,5,0,3
3,0,2,0,3,168,0,0.66,2,46,16,5,397,59,0.61,22,0,0,3
0,3,2,2,3,17,4,1.0,3,109,14,4,357,37,0.26,13,2,0,3
2,2,2,2,8,292,2,0.24,0,144,9,0,405,94,0.07,8,4,0,3
4,6,1,6,3,241,2,0.25,0,150,30,1,412,9,0.5,4,5,0,3
5,6,5,6,8,264,2,0.23,0,194,17,2,339,78,0.36,10,1,0,3
0,7,4,4,5,239,2,0.53,2,150,18,2,143,59,0.52,12,0,0,3
4,2,4,0,8,224,2,0.77,3,31,3,2,488,49,0.29,12,2,0,3
0,0,1,5,4,216,2,0.68,2,110,21,6,83,34,0.08,3,4,0,3
3,4,2,1,3,160,0,0.58,2,193,3,1,374,30,0.09,3,2,0,3
0,1,0,2,5,87,3,0.65,2,121,13,5,47,15,0.31,11,1,0,3
4,0,1,0,4,268,2,0.78,3,95,9,3,435,84,0.09,13,5,0,3
1,5,4,6,8,15,4,0.45,2,23,22,3,334,34,0.41,21,5,0,3
4,7,3,0,6,110,3,0.3,0,107,13,3,491,39,0.17,2,5,0,3
5,6,5,2,8,229,2,0.56,2,188,18,4,495,86,0.19,21,0,1,3
5,6,1,3,0,242,2,0.23,0,77,0,3,405,96,0.21,14,1,0,3
5,5,1,4,5,13,6,0.55,2,138,19,1,83,59,0.35,20,3,0,3
1,0,0,5,1,230,2,0.79,3,77,17,4,1,90,0.17,8,2,1,3
1,0,1,1,8,268,2,0.36,0,95,11,4,136,58,0.43,5,3,0,3
0,3,0,6,3,257,2,0.65,2,144,25,5,499,47,0.51,7,3,1,3
0,7,3,0,0,43,5,0.61,2,149,0,5,314,29,0.21,8,5,1,3
0,4,4,5,7,202,2,0.32,0,165,9,3,94,60,0.2,20,3,1,3
0,2,1,4,6,233,2,0.68,2,37,10,2,35,85,0.22,15,1,1,3
2,6,2,3,3,76,3,0.3,0,117,26,1,464,74,0.37,10,3,1,3
0,1,2,2,4,25,4,0.56,2,60,19,4,168,53,0.05,11,3,0,3
1,3,2,3,6,237,2,0.66,2,170,9,2,113,36,0.22,6,4,1,3
4,5,5,2,5,178,0,0.35,0,176,14,3,433,36,0.5,22,3,1,3
1,5,5,1,2,72,3,0.73,3,80,28,6,452,54,0.29,21,3,1,3
2,6,0,1,3,196,2,0.58,2,183,25,3,57,48,0.31,0,0,0,3
2,0,2,2,0,220,2,0.49,2,192,24,2,301,26,0.29,5,5,1,3
5,7,4,1,6,103,3,0.98,3,155,28,3,196,83,0.37,15,1,1,3
5,1,2,5,3,248,2,0.79,3,114,17,2,297,33,0.07,1,5,0,3
4,5,1,3,3,258,2,0.37,0,174,15,3,195,36,0.07,6,2,0,3
4,1,1,2,3,281,2,0.57,2,67,15,2,9,48,0.19,2,5,1,3
0,0,4,0,7,205,2,0.43,2,123,24,4,129,71,0.49,8,4,0,3
3,5,2,1,6,227,2,0.69,2,124,11,4,326,96,0.25,17,4,0,3
5,2,4,3,7,281,2,0.32,0,121,27,4,274,76,0.19,6,2,1,3
2,6,4,5,4,224,2,0.45,2,90,19,3,486,59,0.29,23,4,0,3
5,6,3,5,1,32,5,0.81,3,98,30,6,109,42,0.1,16,2,0,3
4,5,1,1,4,289,2,0.66,2,49,27,4,408,4,0.22,18,4,1,3
5,3,4,6,5,102,3,0.56,2,7,1,4,6,91,0.18,8,4,1,3
0,5,4,0,5,162,0,0.44,2,23,22,5,210,81,0.37,10,2,1,3
1,6,3,3,3,157,0,0.68,2,162,1,1,283,81,0.44,1,3,0,3
3,6,0,4,5,160,0,0.75,3,89,17,3,92,6,0.15,22,4,0,3
5,6,3,6,3,162,0,0.09,1,133,7,6,468,34,0.51,16,2,0,3
4,7,1,4,0,185,2,0.37,0,53,7,2,466,70,0.07,17,5,0,3
1,2,4,3,3,190,2,0.49,2,182,1,2,57,23,0.2,4,1,1,3
5,3,5,6,7,223,2,0.36,0,58,7,6,282,82,0.41,1,4,0,3
5,3,2,1,6,81,3,0.58,2,89,4,2,294,77,0.28,1,2,0,3
5,2,0,1,1,25,4,0.44,2,165,17,6,410,98,0.44,2,0,0,3
4,2,3,2,0,182,2,0.34,0,23,17,2,236,52,0.06,22,5,0,3
1,0,5,2,2,151,0,0.51,2,54,5,6,377,68,0.1,10,1,0,3
5,6,2,0,1,265,2,0.58,2,81,22,5,444,46,0.32,21,4,1,3
4,1,3,6,3,70,3,0.72,3,157,20,2,120,39,0.25,0,0,0,3
0,5,4,1,4,127,0,0.55,2,167,29,1,67,44,0.34,10,0,1,3
1,5,2,6,3,261,2,0.19,1,113,16,4,453,51,0.26,8,2,0,3
1,7,5,1,5,103,3,0.46,2,155,14,1,174,77,0.12,23,4,0,3
0,6,5,0,1,199,2,0.57,2,141,25,0,15,38,0.27,8,0,0,3
5,3,5,5,6,270,2,0.51,2,178,17,2,458,6,0.1,10,4,0,3
2,5,2,1,1,240,2,0.29,0,70,4,2,199,88,0.26,7,1,0,3
1,6,3,5,0,73,3,0.44,2,185,8,2,67,88,0.28,3,4,0,3
2,7,2,5,0,41,5,0.47,2,55,13,1,77,66,0.65,18,2,1,3
0,2,1,6,2,93,3,0.17,1,123,14,5,343,74,0.41,13,4,1,3
3,4,3,0,3,99,3,0.65,2,147,8,0,463,99,0.43,17,4,1,3
0,0,3,1,2,121,0,0.35,0,184,4,0,91,12,0.11,10,5,0,3
1,3,5,5,7,170,0,0.0,1,104,27,5,132,46,0.27,19,0,1,3
2,3,2,4,6,22,4,0.38,0,50,13,6,305,24,0.31,6,1,1,3
3,6,3,4,0,257,2,0.41,2,42,19,2,406,34,0.37,12,1,1,3
3,7,2,1,8,32,5,0.08,1,22,2,5,55,81,0.58,8,0,1,3
4,7,0,0,5,105,3,0.52,2,45,28,6,487,36,0.18,8,2,0,3
2,3,0,4,1,267,2,0.91,3,48,26,4,86,92,0.11,10,0,1,3
4,3,4,6,6,275,2,0.41,2,31,29,2,389,8,0.23,19,0,0,3
1,0,0,0,3,123,0,0.86,3,144,9,5,369,97,0.43,7,3,0,3
2,6,3,5,0,145,0,0.38,0,77,9,4,182,20,0.21,16,4,1,3
4,1,1,4,4,29,4,0.55,2,35,7,3,363,35,0.2,10,2,0,3
5,3,2,4,7,107,3,0.38,0,153,15,0,467,12,0.12,1,3,0,3
5,5,2,4,1,96,3,0.43,2,105,6,4,170,46,0.08,9,2,1,3
2,1,0,2,8,195,2,0.52,2,162,30,4,187,17,0.09,16,2,0,3
1,3,2,4,0,206,2,0.77,3,10,5,4,201,73,0.64,16,5,0,3
4,3,0,6,0,28,4,0.28,0,79,18,0,191,10,0.4,22,1,0,3
1,4,2,5,2,83,3,0.68,2,158,16,5,8,61,0.07,0,2,1,3
5,0,4,2,1,202,2,0.51,2,194,3,6,214,57,0.06,8,1,0,3
2,7,1,3,8,70,3,0.48,2,166,22,5,206,20,0.36,12,3,0,3
0,0,1,2,0,230,2,0.64,2,141,2,3,15,37,0.32,22,3,0,3
0,5,5,1,2,30,5,0.54,2,45,13,6,370,5,0.1,21,5,0,3
1,1,1,5,5,88,3,0.13,1,180,14,5,303,12,0.47,7,4,1,3
4,7,5,1,1,165,0,0.24,0,42,12,2,262,40,0.31,7,1,1,3
4,7,5,0,6,221,2,0.68,2,59,9,5,121,54,0.24,7,5,1,3
4,6,1,3,1,171,0,0.59,2,85,18,1,16,2,0.2,16,1,0,3
0,5,0,1,2,2,1,0.71,3,95,24,3,444,45,0.65,17,1,1,3
3,1,1,0,4,166,0,0.42,2,179,28,3,394,41,0.38,7,2,0,3
5,4,1,3,0,139,0,0.47,2,92,5,4,190,67,0.36,23,1,0,3
0,6,3,2,6,16,4,0.76,3,187,18,1,12,89,0.1,22,4,1,3
1,5,2,3,5,240,2,0.48,2,18,5,5,51,45,0.24,8,0,1,3
5,5,4,6,1,44,5,0.39,0,105,27,0,311,49,0.23,10,1,1,3
3,6,0,2,5,26,4,0.54,2,165,0,6,178,66,0.35,21,0,0,3
0,7,3,2,0,242,2,0.06,1,181,4,2,258,17,0.56,7,3,1,3
2,4,1,2,8,174,0,0.05,1,85,3,2,484,50,0.01,3,4,0,3
1,6,2,0,4,170,0,0.53,2,0,0,4,22,5,0.15,23,3,0,3
5,4,5,1,5,49,5,0.54,2,192,29,0,378,82,0.38,20,1,1,3
2,7,4,6,4,147,0,0.6,2,161,11,1,254,49,0.75,8,1,0,3
2,4,2,6,6,247,2,0.27,0,135,26,1,441,70,0.5,6,5,0,3
1,2,4,5,7,27,4,0.69,2,69,23,3,422,85,0.54,21,1,0,3
2,4,4,0,4,128,0,0.21,0,3,3,0,6,19,0.1,23,5,1,3
5,2,4,4,7,173,0,0.3,0,84,16,6,430,69,0.14,22,1,1,3
2,5,2,0,6,138,0,0.16,1,15,6,2,428,6,0.24,16,4,1,3
4,3,4,5,2,125,0,0.65,2,46,25,1,51,83,0.1,6,2,0,3
0,7,1,6,1,220,2,0.47,2,48,0,2,431,46,0.28,23,2,0,3
5,4,1,6,1,20,4,0.6,2,92,2,4,44,86,0.62,2,0,1,3
4,2,5,4,1,132,0,0.42,2,73,6,2,96,91,0.1,20,2,1,3
3,6,2,0,3,269,2,0.7,3,65,1,5,173,93,0.78,11,3,0,3
2,3,3,6,6,277,2,0.71,3,162,30,4,177,74,0.4,16,1,0,3
4,2,0,3,7,205,2,0.63,2,192,13,1,255,36,0.2,8,1,0,3
5,2,5,6,7,246,2,0.58,2,67,9,1,105,45,0.61,0,1,1,3
4,6,5,6,1,69,3,0.78,3,33,28,5,347,57,0.57,3,3,0,3
4,5,0,3,6,123,0,0.15,1,58,14,5,165,43,0.43,1,0,1,3
0,6,0,5,4,38,5,0.82,3,152,0,1,452,19,0.15,18,4,0,3
5,1,1,1,3,102,3,0.84,3,114,20,6,113,25,0.41,1,0,0,3
1,7,2,2,8,150,0,0.47,2,164,8,3,43,13,0.11,17,1,0,3
4,3,4,3,6,266,2,0.62,2,2,2,3,228,20,0.5,3,3,1,3
3,5,0,4,7,295,2,0.67,2,126,15,4,329,7,0.46,10,1,1,3
4,1,4,6,8,268,2,0.25,0,30,22,3,485,80,0.64,7,3,1,3
2,4,0,3,6,259,2,0.54,2,118,13,3,454,82,0.25,2,5,1,3
0,0,3,0,0,33,5,0.38,0,113,18,6,305,11,0.41,4,1,0,3
0,4,0,3,6,183,2,0.64,2,20,15,3,397,12,0.15,19,4,0,3
5,2,5,0,1,173,0,0.47,2,31,25,4,93,86,0.41,15,5,0,3
0,5,3,6,5,63,3,0.73,3,45,12,2,7,28,0.08,21,5,0,3
1,5,2,2,0,1,1,0.25,0,106,12,4,466,17,0.15,16,2,0,3
0,7,1,3,3,290,2,0.47,2,78,11,2,151,36,0.34,5,0,0,3
0,7,4,1,8,300,2,0.3,0,171,21,3,85,90,0.33,0,0,1,3
5,2,3,5,3,225,2,0.16,1,112,26,4,273,47,0.5,17,0,1,3
5,6,0,2,8,75,3,0.38,0,142,1,3,238,56,0.16,15,5,0,3
5,6,3,2,3,291,2,0.76,3,117,21,1,144,60,0.28,6,5,0,3
1,2,1,6,8,1,1,0.52,2,178,14,2,275,63,0.35,15,0,0,3
4,4,2,2,5,247,2,0.16,1,23,7,1,173,29,0.33,14,3,1,3
4,2,3,2,0,57,5,0.96,3,92,6,2,223,13,0.24,4,5,0,3
0,3,5,5,8,104,3,0.54,2,159,1,3,399,80,0.27,20,4,0,3
4,4,2,4,2,202,2,0.15,1,24,4,1,481,100,0.28,6,5,0,3
0,0,5,2,0,268,2,0.62,2,10,1,5,400,55,0.4,21,0,0,3
4,2,2,3,1,298,2,0.56,2,62,7,5,445,62,0.37,2,5,0,3
2,1,0,5,3,287,2,0.4,2,75,3,6,258,29,0.27,2,1,0,3
5,0,1,1,7,239,2,0.19,1,97,1,1,333,90,0.51,6,5,0,3
3,1,2,0,5,272,2,0.48,2,86,7,0,200,54,0.48,22,1,1,3
5,5,3,0,7,290,2,0.83,3,44,19,5,495,56,0.36,14,4,0,3
4,5,1,6,3,258,2,0.58,2,167,6,2,497,66,0.12,4,3,1,3
4,5,2,0,4,138,0,0.18,1,109,17,0,489,21,0.52,9,4,0,3
4,4,3,3,0,23,4,0.34,0,35,7,4,245,82,0.17,2,0,0,3
1,6,0,2,0,0,1,0.57,2,8,8,0,210,44,0.09,1,4,0,3
0,0,4,0,2,196,2,0.23,0,17,17,2,432,71,0.26,23,0,0,3
4,5,1,3,6,297,2,0.45,2,10,5,2,368,61,0.27,14,3,1,3
2,6,2,2,3,47,5,0.49,2,58,5,0,476,42,0.46,2,4,0,3
1,4,3,1,4,70,3,0.43,2,176,22,4,432,17,0.15,16,2,0,3
3,6,5,0,6,98,3,0.37,0,54,15,1,406,73,0.08,15,2,1,3
4,0,4,6,8,232,2,0.29,0,103,5,6,439,67,0.37,3,2,0,3
1,6,0,5,2,137,0,0.45,2,94,7,1,141,27,0.33,22,3,0,3
0,6,0,6,6,241,2,0.54,2,131,25,6,125,72,0.42,12,4,1,3
4,7,4,1,4,256,2,0.98,3,53,30,2,173,46,0.25,14,2,0,3
3,6,3,1,3,130,0,0.75,3,151,4,5,9,85,0.33,7,2,1,3
3,0,4,2,7,203,2,0.6,2,175,18,2,429,20,0.31,23,4,0,3
1,1,3,3,8,144,0,0.62,2,198,6,2,443,22,0.02,14,1,1,3
3,1,5,0,7,199,2,0.1,1,94,5,1,408,62,0.3,13,2,1,3
3,5,0,3,0,19,4,0.82,3,63,6,0,122,51,0.31,19,1,1,3
2,4,5,1,4,203,2,0.54,2,190,18,6,367,64,0.31,20,1,0,3
0,1,5,4,1,36,5,1.0,3,129,10,5,386,28,0.07,21,1,0,3
2,1,3,1,4,250,2,0.68,2,79,23,2,378,98,0.42,3,2,1,3
2,2,4,0,2,158,0,0.53,2,88,17,3,466,96,0.19,16,1,1,3
4,6,2,6,4,259,2,0.34,0,11,9,2,127,61,0.24,23,5,0,3
2,3,4,4,1,130,0,1.0,3,53,16,6,382,65,0.05,9,0,0,3
0,1,4,1,8,207,2,0.52,2,70,3,2,359,81,0.42,21,5,1,3
0,5,4,3,2,106,3,0.52,2,79,24,1,323,50,0.4,10,2,0,3
2,0,0,6,2,199,2,0.58,2,89,5,4,243,12,0.71,7,5,1,3
1,7,5,6,7,180,2,0.2,0,167,1,1,84,95,0.46,20,4,1,3
4,4,4,1,3,280,2,0.42,2,40,4,4,474,71,0.35,2,4,1,3
4,7,4,0,8,179,0,0.47,2,91,26,2,198,55,0.12,4,2,1,3
4,1,3,0,1,157,0,0.83,3,113,4,2,343,32,0.48,15,3,0,3
4,6,1,4,0,9,6,0.28,0,30,20,2,217,18,0.24,18,0,1,3
4,3,0,0,2,150,0,0.49,2,186,1,0,487,99,0.54,15,5,0,3
1,1,5,6,0,92,3,0.37,0,31,11,3,362,53,0.33,17,1,0,3
5,0,0,5,6,218,2,0.39,0,150,21,0,423,83,0.12,11,0,0,3
1,5,0,6,8,41,5,0.82,3,147,0,5,407,22,0.44,10,1,0,3
3,4,5,5,8,213,2,0.63,2,39,25,4,254,52,0.27,6,4,1,3
3,6,3,0,1,121,0,0.8,3,57,17,4,226,33,0.56,3,3,0,3
5,5,5,6,8,71,3,0.53,2,78,2,2,201,59,0.12,20,3,1,3
0,4,2,4,1,144,0,0.54,2,156,21,3,39,81,0.1,16,4,1,3
5,0,4,6,5,185,2,0.34,0,167,26,4,493,52,0.51,3,0,0,3
4,0,2,6,5,139,0,0.35,0,30,21,2,451,94,0.18,19,2,1,3
4,5,1,0,8,95,3,0.46,2,124,17,0,134,12,0.48,7,3,1,3
1,5,3,3,4,142,0,0.73,3,20,6,4,465,10,0.32,6,4,0,3
0,2,0,5,1,170,0,0.48,2,53,9,1,314,38,0.34,22,3,1,3
3,5,2,3,4,239,2,0.64,2,142,9,1,397,81,0.11,7,1,0,3
4,7,2,2,3,72,3,0.69,2,90,22,2,370,43,0.07,0,3,0,3
2,7,4,2,6,213,2,0.33,0,91,14,4,48,62,0.22,14,0,0,3
2,0,1,0,5,103,3,0.5,2,36,17,3,355,23,0.41,12,1,1,3
3,0,2,2,8,23,4,0.0,1,71,26,3,258,66,0.48,12,1,0,3
5,0,2,6,2,12,6,0.79,3,15,1,5,168,45,0.47,12,5,0,3
0,5,3,2,8,137,0,0.46,2,162,19,1,277,55,0.5,22,1,0,3
1,6,1,3,5,116,3,0.44,2,34,8,6,38,96,0.4,5,2,1,3
5,2,1,3,2,279,2,0.4,2,112,0,0,392,99,0.2,2,3,1,3
2,4,0,1,6,210,2,0.66,2,159,17,2,173,48,0.23,3,2,0,3
5,7,4,2,1,174,0,0.99,3,133,25,0,161,63,0.24,15,3,1,3
2,6,3,3,4,290,2,0.58,2,122,29,2,361,54,0.73,21,2,1,3
5,1,4,0,5,135,0,0.43,2,176,1,2,80,95,0.18,11,0,1,3
0,6,4,4,1,81,3,0.3,0,63,24,4,386,6,0.08,15,2,0,3
4,2,4,2,0,48,5,0.47,2,94,12,0,387,40,0.29,17,3,1,3
3,6,4,6,8,49,5,0.57,2,28,13,4,461,56,0.09,8,2,0,3
2,2,2,6,1,121,0,0.36,0,100,19,1,42,92,0.53,8,0,0,3
0,7,3,2,6,30,5,0.59,2,7,7,1,146,29,0.16,5,5,0,3
1,5,5,0,5,192,2,0.25,0,75,4,6,234,10,0.24,16,1,1,3
4,1,4,6,7,172,0,0.58,2,82,4,2,274,78,0.22,12,4,1,3
2,1,5,5,6,182,2,0.23,0,102,0,4,445,65,0.39,18,0,1,3
1,3,2,0,1,241,2,0.12,1,41,18,1,316,34,0.08,14,0,1,3
4,7,2,5,8,218,2,0.64,2,41,25,1,71,63,0.16,5,1,0,3
1,3,4,2,6,53,5,0.41,2,117,0,1,105,54,0.17,23,0,0,3
1,5,1,5,2,234,2,0.58,2,127,2,1,31,8,0.2,14,4,1,3
3,5,4,1,1,144,0,0.44,2,24,6,0,360,12,0.46,9,2,1,3
2,1,1,0,5,125,0,0.69,2,152,25,5,380,81,0.36,6,3,1,3
3,5,5,0,5,281,2,0.5,2,196,21,3,68,68,0.04,13,1,1,3
3,6,1,0,2,288,2,0.79,3,4,2,3,28,37,0.07,13,1,0,3
